SKU,Description,Property,Product,Territory,Channel,Sales Type,Units,Price,Return Units,Royalty %,Royalty Pay,MONTH,YEAR,Gross Sales,Returns,Net Units,Net Sales,Royalty Payable
SKU4214,Headphones,Material-Steel,Home Goods,USA,Online,Reseller,92,32.89,2,0.0939,Processing,8,2024,3025.88,65.78,90,2960.1,277.95
SKU4215,Water Bottle,Color-Blue,Apparel,Asia,Wholesale,Reseller,146,36.44,8,0.0566,Paid,1,2024,5320.24,291.52,138,5028.72,284.63
SKU4216,T-Shirt,Size-9,Home Goods,Europe,Online,Reseller,100,85.3,6,0.0307,Processing,12,2025,8530.0,511.8,94,8018.2,246.16
SKU4217,Pen Set,Fit-10 inch,Home Goods,Canada,Retail,Reseller,33,30.32,6,0.0882,Processing,9,2023,1000.56,181.92,27,818.64,72.2
SKU4218,Pen Set,Size-9,Accessories,Canada,Online,Reseller,190,91.23,3,0.0134,Not Applicable,3,2025,17333.7,273.69,187,17060.01,228.6
SKU4219,Coffee Mug,Color-Black,Stationery,USA,Distributor,Reseller,2,41.96,7,0.0437,Processing,7,2025,83.92,293.72,-5,-209.8,-9.17
SKU4220,Water Bottle,Size-9,Home Goods,Australia,Online,Direct,7,14.06,9,0.0296,Paid,10,2025,98.42,126.54,-2,-28.12,-0.83
SKU4221,Backpack,Wireless,Footwear,Asia,Distributor,Subscription,96,25.3,0,0.0305,Pending,6,2024,2428.8,0.0,96,2428.8,74.08
SKU4222,Notebook,Type-Lined,Stationery,Canada,Retail,Reseller,45,26.97,4,0.0126,Processing,11,2023,1213.65,107.88,41,1105.77,13.93
SKU4223,Backpack,Color-Black,Accessories,USA,Online,Reseller,109,34.82,5,0.0952,Not Applicable,3,2024,3795.38,174.1,104,3621.28,344.75
SKU4224,Pen Set,Material-Steel,Furniture,Canada,Wholesale,Subscription,160,88.5,5,0.0143,Not Applicable,5,2025,14160.0,442.5,155,13717.5,196.16
SKU4225,Coffee Mug,Type-Lined,Accessories,Australia,Distributor,Direct,82,37.0,6,0.0434,Not Applicable,12,2024,3034.0,222.0,76,2812.0,122.04
SKU4226,Headphones,Type-Lined,Footwear,USA,Retail,Reseller,92,49.97,5,0.0103,Processing,11,2024,4597.24,249.85,87,4347.39,44.78
SKU4227,Coffee Mug,Color-Black,Accessories,USA,Online,Reseller,184,9.72,4,0.0802,Paid,11,2025,1788.48,38.88,180,1749.6,140.32
SKU4228,T-Shirt,Size-Medium,Apparel,USA,Retail,Direct,150,96.49,8,0.0136,Processing,12,2023,14473.5,771.92,142,13701.58,186.34
SKU4229,Water Bottle,Size-9,Office Supplies,Asia,Wholesale,Subscription,122,83.87,7,0.0143,Pending,10,2025,10232.14,587.09,115,9645.05,137.92
SKU4230,Headphones,Style-Modern,Furniture,Europe,Distributor,Subscription,197,91.18,0,0.0627,Not Applicable,7,2024,17962.46,0.0,197,17962.46,1126.25
SKU4231,T-Shirt,Color-Blue,Home Goods,Europe,Online,Direct,97,72.86,5,0.0963,Pending,7,2024,7067.42,364.3,92,6703.12,645.51
SKU4232,Desk Lamp,Wireless,Stationery,Canada,Retail,Direct,154,34.82,0,0.0555,Paid,5,2023,5362.28,0.0,154,5362.28,297.61
SKU4233,Coffee Mug,Color-Blue,Furniture,Australia,Distributor,Reseller,129,76.72,1,0.0185,Pending,6,2023,9896.88,76.72,128,9820.16,181.67
SKU4234,Desk Lamp,Style-Modern,Accessories,Europe,Retail,Reseller,73,14.81,7,0.0503,Paid,1,2024,1081.13,103.67,66,977.46,49.17
SKU4235,Water Bottle,Material-Steel,Furniture,Asia,Wholesale,Reseller,103,59.58,2,0.0345,Pending,10,2023,6136.74,119.16,101,6017.58,207.61
SKU4236,Notebook,Size-Large,Footwear,Europe,Retail,Subscription,81,23.04,0,0.0469,Processing,4,2025,1866.24,0.0,81,1866.24,87.53
SKU4237,Backpack,Size-Large,Accessories,USA,Online,Direct,197,20.79,7,0.0596,Processing,1,2025,4095.63,145.53,190,3950.1,235.43
SKU4238,Backpack,Size-9,Home Goods,Europe,Wholesale,Subscription,108,88.82,3,0.0862,Paid,6,2025,9592.56,266.46,105,9326.1,803.91
SKU4239,T-Shirt,Material-Steel,Furniture,USA,Distributor,Reseller,43,11.64,0,0.0992,Processing,3,2025,500.52,0.0,43,500.52,49.65
SKU4240,Headphones,Fit-10 inch,Office Supplies,Europe,Online,Direct,8,27.06,5,0.0495,Pending,11,2023,216.48,135.3,3,81.18,4.02
SKU4241,T-Shirt,Color-Blue,Apparel,USA,Retail,Subscription,35,16.43,0,0.0681,Pending,6,2023,575.05,0.0,35,575.05,39.16
SKU4242,Backpack,Size-Medium,Apparel,USA,Retail,Subscription,83,37.93,8,0.0799,Not Applicable,2,2025,3148.19,303.44,75,2844.75,227.3
SKU4243,Pen Set,Color-Blue,Office Supplies,Canada,Retail,Subscription,69,20.37,2,0.03,Processing,8,2024,1405.53,40.74,67,1364.79,40.94
SKU4244,Sneakers,Type-Lined,Home Goods,Europe,Retail,Direct,16,47.59,8,0.0664,Not Applicable,11,2023,761.44,380.72,8,380.72,25.28
SKU4245,Pen Set,Fit-10 inch,Office Supplies,Canada,Distributor,Reseller,195,70.9,1,0.099,Paid,5,2025,13825.5,70.9,194,13754.6,1361.71
SKU4246,Backpack,Wireless,Electronics,Europe,Online,Reseller,160,41.1,6,0.0816,Processing,4,2023,6576.0,246.6,154,6329.4,516.48
SKU4247,Coffee Mug,Size-Medium,Stationery,Canada,Retail,Reseller,18,95.81,3,0.0501,Not Applicable,9,2025,1724.58,287.43,15,1437.15,72.0
SKU4248,T-Shirt,Size-9,Office Supplies,Australia,Distributor,Subscription,80,68.78,5,0.017,Not Applicable,5,2023,5502.4,343.9,75,5158.5,87.69
SKU4249,Sneakers,Material-Steel,Office Supplies,Australia,Distributor,Direct,193,93.52,3,0.092,Processing,6,2023,18049.36,280.56,190,17768.8,1634.73
SKU4250,Coffee Mug,Size-9,Electronics,Europe,Wholesale,Direct,193,97.56,1,0.0856,Pending,7,2023,18829.08,97.56,192,18731.52,1603.42
SKU4251,Sneakers,Fit-10 inch,Stationery,Asia,Retail,Direct,122,42.98,5,0.091,Paid,12,2025,5243.56,214.9,117,5028.66,457.61
SKU4252,Sneakers,Color-Blue,Electronics,Canada,Online,Direct,116,43.17,9,0.0216,Not Applicable,5,2024,5007.72,388.53,107,4619.19,99.77
SKU4253,Desk Lamp,Type-Lined,Furniture,USA,Online,Subscription,111,76.43,6,0.0181,Not Applicable,11,2025,8483.73,458.58,105,8025.15,145.26
SKU4254,Water Bottle,Color-Black,Accessories,USA,Wholesale,Subscription,63,22.4,4,0.0301,Pending,1,2025,1411.2,89.6,59,1321.6,39.78
SKU4255,Desk Lamp,Style-Modern,Furniture,Asia,Distributor,Direct,26,51.24,2,0.0233,Not Applicable,2,2025,1332.24,102.48,24,1229.76,28.65
SKU4256,Coffee Mug,Size-Large,Accessories,Asia,Online,Reseller,139,47.69,8,0.0992,Paid,9,2025,6628.91,381.52,131,6247.39,619.74
SKU4257,Pen Set,Material-Steel,Accessories,USA,Retail,Reseller,4,41.36,8,0.0477,Not Applicable,6,2025,165.44,330.88,-4,-165.44,-7.89
SKU4258,Desk Lamp,Color-Blue,Apparel,USA,Retail,Direct,19,18.01,5,0.0453,Not Applicable,7,2025,342.19,90.05,14,252.14,11.42
SKU4259,Backpack,Size-Medium,Footwear,Australia,Retail,Direct,192,66.4,7,0.0658,Not Applicable,9,2024,12748.8,464.8,185,12284.0,808.29
SKU4260,Desk Lamp,Color-Black,Home Goods,Australia,Distributor,Subscription,147,60.16,1,0.0486,Not Applicable,12,2024,8843.52,60.16,146,8783.36,426.87
SKU4261,Coffee Mug,Color-Black,Furniture,Europe,Wholesale,Reseller,182,77.16,2,0.031,Paid,9,2024,14043.12,154.32,180,13888.8,430.55
SKU4262,Water Bottle,Wireless,Stationery,Australia,Wholesale,Subscription,149,26.06,0,0.0841,Processing,12,2024,3882.94,0.0,149,3882.94,326.56
SKU4263,Coffee Mug,Material-Steel,Furniture,Canada,Wholesale,Direct,58,71.6,6,0.0174,Paid,7,2025,4152.8,429.6,52,3723.2,64.78
SKU4264,Headphones,Fit-10 inch,Furniture,Asia,Distributor,Reseller,137,58.53,8,0.0453,Not Applicable,6,2023,8018.61,468.24,129,7550.37,342.03
SKU4265,Backpack,Size-Medium,Office Supplies,USA,Online,Subscription,164,10.02,1,0.0821,Paid,12,2025,1643.28,10.02,163,1633.26,134.09
SKU4266,Notebook,Size-Medium,Apparel,USA,Online,Reseller,72,69.98,9,0.082,Not Applicable,4,2023,5038.56,629.82,63,4408.74,361.52
SKU4267,Tablet Case,Wireless,Electronics,Canada,Online,Subscription,15,64.75,6,0.068,Paid,3,2023,971.25,388.5,9,582.75,39.63
SKU4268,Coffee Mug,Color-Black,Electronics,Asia,Distributor,Subscription,199,73.65,4,0.0838,Paid,2,2023,14656.35,294.6,195,14361.75,1203.51
SKU4269,Sneakers,Color-Black,Apparel,Europe,Distributor,Subscription,198,14.19,2,0.06,Paid,10,2025,2809.62,28.38,196,2781.24,166.87
SKU4270,Water Bottle,Type-Lined,Furniture,Australia,Distributor,Reseller,130,94.76,0,0.0187,Processing,11,2023,12318.8,0.0,130,12318.8,230.36
SKU4271,Coffee Mug,Size-Large,Footwear,USA,Online,Direct,78,21.47,1,0.0889,Pending,11,2024,1674.66,21.47,77,1653.19,146.97
SKU4272,T-Shirt,Wireless,Apparel,Europe,Retail,Reseller,105,6.74,6,0.0214,Not Applicable,6,2023,707.7,40.44,99,667.26,14.28
SKU4273,Coffee Mug,Material-Steel,Home Goods,USA,Online,Subscription,58,42.74,1,0.0733,Processing,9,2024,2478.92,42.74,57,2436.18,178.57
SKU4274,Coffee Mug,Size-Large,Office Supplies,Asia,Retail,Direct,26,5.09,0,0.0161,Not Applicable,8,2025,132.34,0.0,26,132.34,2.13
SKU4275,Sneakers,Material-Steel,Accessories,Canada,Online,Subscription,103,71.79,7,0.07,Pending,11,2024,7394.37,502.53,96,6891.84,482.43
SKU4276,Water Bottle,Color-Black,Furniture,USA,Distributor,Subscription,26,68.66,4,0.0558,Processing,8,2025,1785.16,274.64,22,1510.52,84.29
SKU4277,Tablet Case,Color-Blue,Apparel,Canada,Wholesale,Direct,96,12.75,8,0.0464,Processing,10,2024,1224.0,102.0,88,1122.0,52.06
SKU4278,Tablet Case,Style-Modern,Footwear,Asia,Distributor,Reseller,137,72.83,0,0.0457,Pending,6,2025,9977.71,0.0,137,9977.71,455.98
SKU4279,Water Bottle,Type-Lined,Apparel,Asia,Distributor,Subscription,180,86.17,9,0.032,Paid,11,2025,15510.6,775.53,171,14735.07,471.52
SKU4280,Sneakers,Size-Medium,Furniture,Canada,Retail,Direct,158,71.76,3,0.0668,Processing,2,2023,11338.08,215.28,155,11122.8,743.0
SKU4281,Water Bottle,Size-Large,Stationery,USA,Retail,Reseller,16,15.17,1,0.0432,Not Applicable,4,2025,242.72,15.17,15,227.55,9.83
SKU4282,T-Shirt,Style-Modern,Footwear,Europe,Online,Reseller,98,7.93,5,0.0674,Processing,2,2023,777.14,39.65,93,737.49,49.71
SKU4283,Coffee Mug,Color-Blue,Home Goods,Canada,Wholesale,Reseller,158,83.83,5,0.083,Processing,3,2024,13245.14,419.15,153,12825.99,1064.56
SKU4284,Pen Set,Size-9,Electronics,Canada,Online,Subscription,28,31.52,4,0.067,Pending,1,2025,882.56,126.08,24,756.48,50.68
SKU4285,Notebook,Style-Modern,Accessories,Australia,Online,Reseller,96,5.8,8,0.0266,Pending,2,2023,556.8,46.4,88,510.4,13.58
SKU4286,Coffee Mug,Color-Black,Apparel,Asia,Online,Reseller,72,85.95,3,0.0122,Processing,8,2024,6188.4,257.85,69,5930.55,72.35
SKU4287,Tablet Case,Color-Black,Accessories,Asia,Wholesale,Subscription,75,85.9,0,0.0882,Paid,5,2024,6442.5,0.0,75,6442.5,568.23
SKU4288,Headphones,Size-9,Stationery,USA,Wholesale,Reseller,59,24.37,3,0.0712,Paid,1,2023,1437.83,73.11,56,1364.72,97.17
SKU4289,Tablet Case,Wireless,Footwear,USA,Retail,Subscription,108,15.11,1,0.0293,Paid,11,2024,1631.88,15.11,107,1616.77,47.37
SKU4290,Desk Lamp,Material-Steel,Accessories,Europe,Online,Reseller,135,89.59,9,0.0212,Paid,12,2023,12094.65,806.31,126,11288.34,239.31
SKU4291,Coffee Mug,Size-Large,Apparel,USA,Wholesale,Subscription,107,26.7,7,0.0167,Not Applicable,8,2023,2856.9,186.9,100,2670.0,44.59
SKU4292,Sneakers,Material-Steel,Furniture,Canada,Wholesale,Direct,71,70.65,5,0.0345,Not Applicable,3,2025,5016.15,353.25,66,4662.9,160.87
SKU4293,Pen Set,Size-Medium,Home Goods,Asia,Retail,Direct,140,29.45,6,0.0703,Not Applicable,7,2024,4123.0,176.7,134,3946.3,277.42
SKU4294,Coffee Mug,Style-Modern,Apparel,Canada,Retail,Reseller,160,92.16,7,0.0263,Pending,4,2023,14745.6,645.12,153,14100.48,370.84
SKU4295,Desk Lamp,Type-Lined,Accessories,USA,Online,Reseller,15,61.27,1,0.0157,Not Applicable,6,2025,919.05,61.27,14,857.78,13.47
SKU4296,Sneakers,Size-Large,Home Goods,Europe,Retail,Subscription,25,65.45,5,0.0465,Processing,2,2023,1636.25,327.25,20,1309.0,60.87
SKU4297,Headphones,Size-9,Office Supplies,Australia,Wholesale,Reseller,183,91.0,3,0.0514,Processing,8,2024,16653.0,273.0,180,16380.0,841.93
SKU4298,Notebook,Wireless,Stationery,Canada,Distributor,Subscription,113,7.15,4,0.0834,Pending,6,2024,807.95,28.6,109,779.35,65.0
SKU4299,Water Bottle,Color-Blue,Footwear,Europe,Distributor,Direct,19,30.62,3,0.0709,Paid,4,2023,581.78,91.86,16,489.92,34.74
SKU4300,Coffee Mug,Color-Blue,Office Supplies,Asia,Retail,Reseller,122,92.68,4,0.031,Processing,3,2024,11306.96,370.72,118,10936.24,339.02
SKU4301,Sneakers,Size-Medium,Furniture,Europe,Distributor,Direct,196,41.78,3,0.0448,Pending,9,2023,8188.88,125.34,193,8063.54,361.25
SKU4302,Desk Lamp,Style-Modern,Apparel,Europe,Retail,Reseller,91,57.45,6,0.0603,Processing,11,2025,5227.95,344.7,85,4883.25,294.46
SKU4303,Pen Set,Size-Large,Stationery,Australia,Retail,Direct,190,94.0,5,0.0399,Processing,10,2024,17860.0,470.0,185,17390.0,693.86
SKU4304,Backpack,Color-Black,Furniture,Europe,Wholesale,Reseller,132,80.96,6,0.0113,Processing,1,2024,10686.72,485.76,126,10200.96,115.27
SKU4305,Pen Set,Material-Steel,Office Supplies,Canada,Retail,Direct,97,96.23,7,0.0897,Paid,10,2024,9334.31,673.61,90,8660.7,776.86
SKU4306,Notebook,Color-Black,Furniture,Australia,Wholesale,Reseller,9,67.88,1,0.0322,Paid,5,2024,610.92,67.88,8,543.04,17.49
SKU4307,Coffee Mug,Fit-10 inch,Furniture,Asia,Distributor,Direct,170,45.36,0,0.0103,Processing,7,2025,7711.2,0.0,170,7711.2,79.43
SKU4308,Headphones,Color-Black,Stationery,Asia,Wholesale,Subscription,105,84.8,7,0.0994,Paid,6,2024,8904.0,593.6,98,8310.4,826.05
SKU4309,Sneakers,Color-Black,Furniture,Australia,Wholesale,Reseller,146,50.1,8,0.0548,Pending,4,2025,7314.6,400.8,138,6913.8,378.88
SKU4310,Tablet Case,Type-Lined,Apparel,Europe,Distributor,Subscription,123,65.01,8,0.0371,Processing,4,2025,7996.23,520.08,115,7476.15,277.37
SKU4311,Desk Lamp,Size-Medium,Electronics,Australia,Retail,Subscription,133,31.89,5,0.0331,Pending,2,2025,4241.37,159.45,128,4081.92,135.11
SKU4312,Tablet Case,Size-Medium,Accessories,USA,Wholesale,Subscription,157,63.72,6,0.0563,Paid,4,2025,10004.04,382.32,151,9621.72,541.7
SKU4313,Desk Lamp,Size-Large,Accessories,Asia,Online,Subscription,163,79.43,0,0.0376,Pending,6,2025,12947.09,0.0,163,12947.09,486.81
SKU4314,Coffee Mug,Material-Steel,Apparel,Asia,Wholesale,Reseller,54,38.69,9,0.0591,Processing,2,2023,2089.26,348.21,45,1741.05,102.9
SKU4315,Coffee Mug,Material-Steel,Accessories,Europe,Distributor,Direct,18,68.92,7,0.0266,Pending,7,2025,1240.56,482.44,11,758.12,20.17
SKU4316,Backpack,Size-9,Electronics,USA,Wholesale,Subscription,25,94.55,0,0.0967,Pending,5,2023,2363.75,0.0,25,2363.75,228.57
SKU4317,Headphones,Fit-10 inch,Stationery,Australia,Wholesale,Reseller,195,82.61,6,0.0275,Processing,1,2023,16108.95,495.66,189,15613.29,429.37
SKU4318,Pen Set,Size-Large,Furniture,Australia,Distributor,Direct,43,84.37,0,0.0893,Processing,11,2023,3627.91,0.0,43,3627.91,323.97
SKU4319,Notebook,Style-Modern,Accessories,Canada,Distributor,Subscription,157,81.9,0,0.0716,Pending,3,2025,12858.3,0.0,157,12858.3,920.65
SKU4320,T-Shirt,Size-Large,Accessories,Australia,Online,Direct,63,20.59,6,0.0706,Paid,10,2025,1297.17,123.54,57,1173.63,82.86
SKU4321,Backpack,Color-Blue,Stationery,USA,Online,Reseller,53,51.6,6,0.0988,Paid,10,2023,2734.8,309.6,47,2425.2,239.61
SKU4322,Backpack,Wireless,Electronics,USA,Wholesale,Subscription,167,85.78,1,0.0575,Paid,10,2025,14325.26,85.78,166,14239.48,818.77
SKU4323,Desk Lamp,Size-Medium,Apparel,Canada,Wholesale,Reseller,180,43.54,8,0.0507,Processing,3,2023,7837.2,348.32,172,7488.88,379.69
SKU4324,T-Shirt,Material-Steel,Footwear,Canada,Distributor,Reseller,126,11.51,9,0.0732,Pending,2,2024,1450.26,103.59,117,1346.67,98.58
SKU4325,Pen Set,Size-Medium,Apparel,USA,Distributor,Subscription,169,47.05,7,0.0258,Not Applicable,11,2025,7951.45,329.35,162,7622.1,196.65
SKU4326,Tablet Case,Color-Blue,Home Goods,Asia,Online,Reseller,185,38.49,4,0.0974,Paid,7,2024,7120.65,153.96,181,6966.69,678.56
SKU4327,Headphones,Type-Lined,Stationery,USA,Online,Subscription,114,6.64,2,0.0232,Paid,2,2023,756.96,13.28,112,743.68,17.25
SKU4328,Water Bottle,Size-9,Office Supplies,USA,Online,Subscription,133,45.26,2,0.0881,Paid,3,2024,6019.58,90.52,131,5929.06,522.35
SKU4329,Headphones,Fit-10 inch,Office Supplies,Australia,Retail,Direct,143,56.84,7,0.094,Pending,11,2023,8128.12,397.88,136,7730.24,726.64
SKU4330,Water Bottle,Type-Lined,Footwear,USA,Retail,Subscription,50,19.78,7,0.0396,Paid,11,2025,989.0,138.46,43,850.54,33.68
SKU4331,Headphones,Type-Lined,Apparel,Europe,Online,Reseller,124,91.03,5,0.0459,Processing,10,2025,11287.72,455.15,119,10832.57,497.21
SKU4332,Tablet Case,Wireless,Stationery,Asia,Wholesale,Direct,26,56.46,3,0.0454,Paid,1,2025,1467.96,169.38,23,1298.58,58.96
SKU4333,Notebook,Color-Blue,Home Goods,USA,Online,Direct,108,54.71,9,0.0863,Processing,12,2025,5908.68,492.39,99,5416.29,467.43
SKU4334,Headphones,Material-Steel,Apparel,Australia,Retail,Subscription,149,83.31,4,0.094,Not Applicable,6,2023,12413.19,333.24,145,12079.95,1135.52
SKU4335,Tablet Case,Size-9,Furniture,Asia,Retail,Direct,88,30.38,0,0.0421,Not Applicable,11,2023,2673.44,0.0,88,2673.44,112.55
SKU4336,Water Bottle,Size-Large,Home Goods,USA,Distributor,Reseller,142,34.81,8,0.0225,Paid,11,2024,4943.02,278.48,134,4664.54,104.95
SKU4337,Headphones,Fit-10 inch,Apparel,Europe,Retail,Subscription,99,30.77,0,0.0425,Not Applicable,10,2024,3046.23,0.0,99,3046.23,129.46
SKU4338,Water Bottle,Wireless,Electronics,USA,Distributor,Direct,32,77.02,1,0.089,Not Applicable,3,2024,2464.64,77.02,31,2387.62,212.5
SKU4339,Sneakers,Type-Lined,Footwear,USA,Wholesale,Reseller,142,30.94,3,0.0431,Pending,12,2024,4393.48,92.82,139,4300.66,185.36
SKU4340,Sneakers,Wireless,Accessories,Australia,Retail,Reseller,47,30.55,8,0.0456,Processing,10,2023,1435.85,244.4,39,1191.45,54.33
SKU4341,Coffee Mug,Type-Lined,Stationery,Europe,Retail,Subscription,141,88.93,2,0.0447,Paid,5,2025,12539.13,177.86,139,12361.27,552.55
SKU4342,Notebook,Style-Modern,Furniture,Asia,Retail,Direct,4,28.8,8,0.03,Processing,11,2025,115.2,230.4,-4,-115.2,-3.46
SKU4343,Coffee Mug,Style-Modern,Accessories,Europe,Retail,Direct,114,55.47,6,0.0189,Not Applicable,3,2025,6323.58,332.82,108,5990.76,113.23
SKU4344,Backpack,Material-Steel,Electronics,Australia,Wholesale,Subscription,1,46.12,5,0.0959,Paid,9,2023,46.12,230.6,-4,-184.48,-17.69
SKU4345,Notebook,Style-Modern,Furniture,Canada,Wholesale,Direct,192,44.61,1,0.0775,Pending,11,2024,8565.12,44.61,191,8520.51,660.34
SKU4346,Headphones,Material-Steel,Accessories,Asia,Distributor,Direct,69,29.86,7,0.0208,Processing,2,2024,2060.34,209.02,62,1851.32,38.51
SKU4347,Notebook,Color-Blue,Accessories,Australia,Distributor,Direct,137,89.98,8,0.0977,Not Applicable,5,2024,12327.26,719.84,129,11607.42,1134.04
SKU4348,Pen Set,Color-Blue,Apparel,Europe,Online,Direct,117,64.22,9,0.0275,Not Applicable,5,2024,7513.74,577.98,108,6935.76,190.73
SKU4349,Coffee Mug,Color-Black,Electronics,Europe,Distributor,Reseller,121,99.18,6,0.0408,Paid,10,2025,12000.78,595.08,115,11405.7,465.35
SKU4350,Tablet Case,Fit-10 inch,Apparel,Australia,Retail,Reseller,132,67.33,9,0.0721,Not Applicable,7,2023,8887.56,605.97,123,8281.59,597.1
SKU4351,T-Shirt,Style-Modern,Home Goods,Canada,Wholesale,Direct,138,86.95,3,0.0801,Paid,4,2025,11999.1,260.85,135,11738.25,940.23
SKU4352,Sneakers,Style-Modern,Accessories,USA,Online,Subscription,83,54.3,6,0.0756,Pending,1,2025,4506.9,325.8,77,4181.1,316.09
SKU4353,Pen Set,Size-Large,Home Goods,Australia,Online,Reseller,60,25.83,9,0.0263,Not Applicable,9,2023,1549.8,232.47,51,1317.33,34.65
SKU4354,Desk Lamp,Material-Steel,Office Supplies,Asia,Wholesale,Direct,64,52.16,0,0.0207,Not Applicable,5,2025,3338.24,0.0,64,3338.24,69.1
SKU4355,Headphones,Type-Lined,Stationery,Australia,Distributor,Direct,152,5.46,0,0.0126,Pending,4,2024,829.92,0.0,152,829.92,10.46
SKU4356,Pen Set,Wireless,Office Supplies,USA,Wholesale,Direct,123,28.77,1,0.0314,Not Applicable,1,2025,3538.71,28.77,122,3509.94,110.21
SKU4357,Coffee Mug,Wireless,Furniture,Australia,Distributor,Subscription,58,85.12,9,0.0521,Not Applicable,12,2024,4936.96,766.08,49,4170.88,217.3
SKU4358,Desk Lamp,Material-Steel,Office Supplies,USA,Online,Subscription,145,78.05,6,0.0889,Not Applicable,7,2023,11317.25,468.3,139,10848.95,964.47
SKU4359,Pen Set,Fit-10 inch,Office Supplies,Asia,Distributor,Subscription,186,23.12,1,0.0168,Paid,10,2024,4300.32,23.12,185,4277.2,71.86
SKU4360,T-Shirt,Color-Blue,Home Goods,USA,Online,Reseller,14,25.89,1,0.0106,Paid,12,2025,362.46,25.89,13,336.57,3.57
SKU4361,T-Shirt,Material-Steel,Accessories,Europe,Online,Subscription,84,14.99,9,0.0379,Processing,7,2025,1259.16,134.91,75,1124.25,42.61
SKU4362,Desk Lamp,Size-9,Stationery,Canada,Online,Subscription,161,41.47,5,0.0607,Not Applicable,1,2023,6676.67,207.35,156,6469.32,392.69
SKU4363,Water Bottle,Type-Lined,Home Goods,Australia,Wholesale,Subscription,7,15.57,6,0.0607,Paid,4,2023,108.99,93.42,1,15.57,0.95
SKU4364,Water Bottle,Fit-10 inch,Home Goods,USA,Wholesale,Reseller,84,65.91,4,0.0924,Pending,4,2024,5536.44,263.64,80,5272.8,487.21
SKU4365,Notebook,Color-Black,Furniture,Europe,Retail,Direct,159,84.49,2,0.0253,Not Applicable,7,2023,13433.91,168.98,157,13264.93,335.6
SKU4366,Coffee Mug,Color-Black,Office Supplies,USA,Distributor,Direct,169,31.13,2,0.0142,Processing,3,2023,5260.97,62.26,167,5198.71,73.82
SKU4367,Sneakers,Wireless,Apparel,Europe,Online,Direct,26,85.91,8,0.0493,Pending,3,2023,2233.66,687.28,18,1546.38,76.24
SKU4368,Tablet Case,Material-Steel,Furniture,Canada,Online,Direct,62,74.24,5,0.0295,Pending,5,2025,4602.88,371.2,57,4231.68,124.83
SKU4369,Tablet Case,Material-Steel,Apparel,USA,Online,Reseller,34,47.29,0,0.017,Pending,6,2024,1607.86,0.0,34,1607.86,27.33
SKU4370,Backpack,Size-9,Home Goods,Europe,Online,Direct,156,27.62,9,0.0547,Not Applicable,10,2024,4308.72,248.58,147,4060.14,222.09
SKU4371,Water Bottle,Color-Black,Footwear,USA,Distributor,Direct,138,31.49,8,0.0538,Paid,1,2025,4345.62,251.92,130,4093.7,220.24
SKU4372,Water Bottle,Color-Blue,Footwear,Australia,Distributor,Direct,80,7.94,7,0.0557,Processing,10,2024,635.2,55.58,73,579.62,32.28
SKU4373,Sneakers,Material-Steel,Office Supplies,Asia,Retail,Reseller,191,18.55,7,0.0911,Not Applicable,9,2023,3543.05,129.85,184,3413.2,310.94
SKU4374,Tablet Case,Color-Black,Footwear,Asia,Online,Subscription,18,91.68,6,0.0526,Not Applicable,5,2023,1650.24,550.08,12,1100.16,57.87
SKU4375,Desk Lamp,Material-Steel,Home Goods,Europe,Wholesale,Reseller,164,99.91,6,0.0658,Paid,5,2025,16385.24,599.46,158,15785.78,1038.7
SKU4376,Pen Set,Size-Medium,Electronics,Australia,Wholesale,Subscription,34,63.14,4,0.0763,Pending,7,2024,2146.76,252.56,30,1894.2,144.53
SKU4377,Headphones,Style-Modern,Footwear,USA,Retail,Subscription,105,77.13,4,0.0167,Pending,10,2023,8098.65,308.52,101,7790.13,130.1
SKU4378,Pen Set,Size-Large,Home Goods,USA,Wholesale,Reseller,158,61.74,5,0.099,Paid,2,2024,9754.92,308.7,153,9446.22,935.18
SKU4379,Coffee Mug,Type-Lined,Footwear,Australia,Online,Subscription,130,5.19,1,0.0702,Processing,7,2024,674.7,5.19,129,669.51,47.0
